,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,30/03/22,17:05:08,30.850086805229584,54.280476527242456,41.4885839586606,28.96259938255545,42.13073487584202,26.56500402480388,41.40979977427719,30.441957380888308,62.97483569233629,0,0,0,0,0,0,0
0,30/03/22,17:05:18,30.897884964816868,54.28305526274773,41.475219700051525,28.975099383300506,42.16370118640073,26.60014806986738,41.37900387400413,30.46196470629959,62.71775559888813,0,0,0,0,0,0,0
0,30/03/22,17:05:08,30.850086805229584,54.280476527242456,41.4885839586606,28.96259938255545,42.13073487584202,26.56500402480388,41.40979977427719,30.441957380888308,62.97483569233629,0,0,0,0,0,0,0
0,30/03/22,17:05:18,30.897884964816868,54.28305526274773,41.475219700051525,28.975099383300506,42.16370118640073,26.60014806986738,41.37900387400413,30.46196470629959,62.71775559888813,0,0,0,0,0,0,0
0,30/03/22,17:05:28,30.851411268199158,54.28517623455383,41.18987056194965,29.017335713942987,42.07573975537656,26.66902014428498,41.40417721534831,30.518947131571,62.931439693655975,0,0,0,0,0,0,0
0,30/03/22,17:05:38,30.76179639469363,54.27365584812497,41.35620602108277,28.97151051589909,41.99987793444859,26.737587042903133,41.34889156752179,30.576063834194173,63.00898486429362,0,0,0,0,0,0,0
0,30/03/22,17:05:48,30.86336347838422,54.287907557958825,41.41137203999591,28.98315602440572,42.13017091096465,26.694276493446623,41.333527797074794,30.503749376758897,62.84025316478331,0,0,0,0,0,0,0
0,30/03/22,17:05:58,30.79975721238596,54.28244491114884,41.51758542523298,29.001088154380806,42.048840339710736,26.703993290900783,41.39363278112607,30.508705431741802,63.18833668162448,0,0,0,0,0,0,0
0,30/03/22,17:06:08,30.72285291092711,54.28749557062957,41.40583493029088,29.035023703278522,42.10108399516844,26.67380530082019,41.43531491251677,30.49642515757234,63.01942187663447,0,0,0,0,0,0,0
0,30/03/22,17:06:18,30.79685193877529,54.20212264073627,41.40123776204811,29.11739675506334,41.975405276739906,26.72061926845427,41.341611293650345,30.506337267538147,66.54914620811618,0,0,0,0,0,0,0
0,30/03/22,17:06:28,30.701212894988828,54.20352644941368,41.32176998387396,29.158680937211567,42.113046886506496,26.6644303002614,41.36558834586074,30.49174986432492,62.87916307921189,0,0,0,0,0,0,0
