,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,25/03/22,09:19:14,31.342327740331154,52.59944615360772,41.15148677059929,25.78851472070901,42.228249530091844,22.586854373625183,41.527019019545264,26.79405677283149,66.82288890021377,0,0,0,0,0,0,0
0,25/03/22,09:19:24,31.295544290277014,52.877385012947606,41.12739008947551,25.95338289459842,42.383408230746284,22.78444960024652,41.513979467986786,26.943678363780883,67.25703199249696,0,0,0,0,0,0,0
0,25/03/22,09:19:14,31.342327740331154,52.59944615360772,41.15148677059929,25.78851472070901,42.228249530091844,22.586854373625183,41.527019019545264,26.79405677283149,66.82288890021377,0,0,0,0,0,0,0
0,25/03/22,09:19:24,31.295544290277014,52.877385012947606,41.12739008947551,25.95338289459842,42.383408230746284,22.78444960024652,41.513979467986786,26.943678363780883,67.25703199249696,0,0,0,0,0,0,0
0,25/03/22,09:19:34,31.2696745377585,53.36764993474782,41.01714350087305,26.177882419698378,42.289687522035095,22.869996480345517,41.51485105006999,27.10433511163802,66.8743415399993,0,0,0,0,0,0,0
0,25/03/22,09:19:44,31.315528727503338,53.866185120712835,41.192519487888774,26.29619297362524,42.39708010656118,23.042017974973795,41.453635226108744,27.203102207368744,66.79295115428873,0,0,0,0,0,0,0
0,25/03/22,09:19:54,31.371188215684185,54.35564132664451,40.98831293274837,26.462733510895585,42.268359395763824,23.156568763051556,41.407236297561894,27.340736492916136,67.42924269612091,0,0,0,0,0,0,0
0,25/03/22,09:20:04,31.50351701995832,54.70345018526614,41.118947706159815,26.57187658380727,42.333232446505576,23.25007462799994,41.32000972986279,27.381410323465488,67.45725783450945,0,0,0,0,0,0,0
0,25/03/22,09:20:14,31.44676805417347,54.984135626801,40.99417474950401,26.690052860382373,42.46731936856028,23.300977951346514,41.499999974966045,27.547792169320118,67.30207594049429,0,0,0,0,0,0,0
0,25/03/22,09:20:24,31.340244915499973,55.12238026394726,41.10182368170163,26.79375159703205,42.28333009978117,23.416432059790615,41.389667937139734,27.606361508748623,67.20219190133761,0,0,0,0,0,0,0
0,25/03/22,09:20:34,31.38598161256203,55.20030690433424,41.114948682483956,26.868873671822175,42.33333498557417,23.499586361621997,41.33412594164167,27.692445498254624,67.3439155425975,0,0,0,0,0,0,0
0,25/03/22,09:20:44,31.351331952293627,55.205311787445055,40.941794375288154,26.93805092203921,42.317407250249815,23.589918398256206,41.359145474382956,27.752955755767566,67.23258741096181,0,0,0,0,0,0,0
0,25/03/22,09:20:54,31.472007618666144,55.12234974636732,41.03732660754481,26.93609779692279,42.257951680299726,23.59919574255918,41.40870602421201,27.71211102677053,66.88779979275462,0,0,0,0,0,0,0
0,25/03/22,09:21:04,31.334135295995193,54.490986793696095,41.09324457962779,26.84235999836683,42.423330108125796,23.51067034665765,41.408842742970165,27.640211608422494,67.27662427882099,0,0,0,0,0,0,0
0,25/03/22,09:21:14,31.320741130157767,53.9989823698391,41.02156977066814,26.670777956889747,42.39133791871892,23.429786552774104,41.441262178496245,27.507960623977223,67.04380566142828,0,0,0,0,0,0,0
0,25/03/22,09:21:24,31.290395974540466,53.651738086446414,40.94131585963463,26.640968384800463,42.27784425961042,23.359449634519198,41.44801266717987,27.489430349435228,66.84147410639963,0,0,0,0,0,0,0
0,25/03/22,09:21:34,31.222079320077857,53.36404886031442,40.91761224494053,26.5598160362134,42.35623537756416,23.25124650306979,41.46301755088673,27.422389329814273,67.31773145900553,0,0,0,0,0,0,0
0,25/03/22,09:21:44,31.28300461667803,53.08598793065477,41.08910883719378,26.513551385018314,42.37376955829677,23.314784104513176,41.470776340411675,27.389930831785847,67.28339918156854,0,0,0,0,0,0,0
0,25/03/22,09:21:54,31.27954392311238,52.88464819697428,41.0237743606433,26.48391271137671,42.399848661413714,23.245472576944387,41.39300045686963,27.411988938569365,67.17033154787609,0,0,0,0,0,0,0
0,25/03/22,09:22:04,31.26556229386105,52.814488280683044,41.06456782010602,26.440638783016134,42.26555666122178,23.265992597698723,41.39905026191772,27.338417156840393,67.08491284161288,0,0,0,0,0,0,0
0,25/03/22,09:22:14,31.238250585690174,52.666874746493974,41.08475092677779,26.40623936690327,42.231684588890346,23.18595108902163,41.446765108511755,27.255738929256136,67.13956982729253,0,0,0,0,0,0,0
0,25/03/22,09:22:24,31.33429551328989,52.66841588428115,41.02013422370757,26.34133457787839,42.343093286937076,23.153785559760664,41.3990673517625,27.22193765771018,67.30628736652653,0,0,0,0,0,0,0
0,25/03/22,09:22:34,31.196081393723567,52.58786473201899,41.06417475367634,26.313539166065404,42.367771022782975,23.18116593248641,41.446423311616385,27.18134927638467,67.26463086990303,0,0,0,0,0,0,0
0,25/03/22,09:22:44,31.265540931555083,52.59468541113647,41.048810983229345,26.282789652513838,42.333864770762005,23.064967195091675,41.411662567356984,27.130140777238655,67.2195869219057,0,0,0,0,0,0,0
0,25/03/22,09:22:54,31.212679905455104,52.595188951205536,41.22945064243379,26.162818942238026,42.0679809658516,23.065113679475406,41.358034634473,27.111195463609427,67.05433422650897,0,0,0,0,0,0,0
0,25/03/22,09:23:04,31.16763748333677,52.5216568423305,41.09749995097516,26.130592377817173,42.31798830497195,22.997987210630612,41.30685054939093,27.084339993258716,67.08207470667806,0,0,0,0,0,0,0
