,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,18/03/22,19:19:12,32.288207923663144,30.82689236562803,41.47973141907045,15.953724095447308,42.45817630160906,14.568885145716973,41.249650838950316,17.482227604521967,109.54917928869601,0,0,0,0,0,0,0
0,18/03/22,19:19:22,32.427479477374526,31.099887377016987,41.409030731262604,15.939930149312625,42.357841822972404,14.54016199947369,41.339475063054266,17.44377545379254,109.62992880522783,0,0,0,0,0,0,0
0,18/03/22,19:19:12,32.288207923663144,30.82689236562803,41.47973141907045,15.953724095447308,42.45817630160906,14.568885145716973,41.249650838950316,17.482227604521967,109.54917928869601,0,0,0,0,0,0,0
0,18/03/22,19:19:22,32.427479477374526,31.099887377016987,41.409030731262604,15.939930149312625,42.357841822972404,14.54016199947369,41.339475063054266,17.44377545379254,109.62992880522783,0,0,0,0,0,0,0
0,18/03/22,19:19:32,32.51488335221311,31.66665987173675,41.528164039144755,15.974695776384817,42.49534671398082,14.571070204440964,41.437297334509935,17.4822642256179,109.54185506950945,0,0,0,0,0,0,0
0,18/03/22,19:19:42,32.595568781827026,32.154040882232245,41.530300269740835,16.126551254186108,42.352390162491204,14.669226948572812,41.11966547964009,17.64546003612638,109.99375939332003,0,0,0,0,0,0,0
0,18/03/22,19:19:52,32.599595576500626,32.437076177422774,41.540793434428764,16.263562981102645,42.2380249212995,14.825562407109881,41.30715816659678,17.813221276594476,109.75627158619594,0,0,0,0,0,0,0
0,18/03/22,19:20:02,32.550782707380215,32.641711809737195,41.41022702039642,16.374402831459214,42.421416045511734,14.853833893169993,41.33791988718032,17.892408293033142,109.3744051083568,0,0,0,0,0,0,0
0,18/03/22,19:20:12,32.50864555887256,32.787356960019885,41.45833493342012,16.388514160425313,42.298762229607235,14.923047764482963,41.335476039378406,17.92739364668093,109.54432699348492,0,0,0,0,0,0,0
0,18/03/22,19:20:22,32.501093983715414,32.86145364412389,41.522250952854804,16.344642087497835,42.246313496012306,14.919837315072854,41.45011471808641,17.92546493562847,109.55192587089098,0,0,0,0,0,0,0
0,18/03/22,19:20:32,32.49403374159537,32.927264805273104,41.46910153562436,16.43883154623697,42.34229006423294,14.921631748773562,41.22246089592343,17.96014511347682,109.91493248432472,0,0,0,0,0,0,0
