,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,18/03/22,07:37:53,31.1932829316427,58.01201361489377,41.347114223665855,26.80957191047501,42.81374761186525,23.29115129060455,41.631865217200826,27.76478436975386,126.94108706361573,0,0,0,0,0,0,0
0,18/03/22,07:38:03,31.2076704447073,58.14847297361333,41.316882288270136,26.857533339114987,42.8330078669195,23.301124435730244,41.64256346002598,27.804188668977538,127.32780583666597,0,0,0,0,0,0,0
0,18/03/22,07:37:53,31.1932829316427,58.01201361489377,41.347114223665855,26.80957191047501,42.81374761186525,23.29115129060455,41.631865217200826,27.76478436975386,126.94108706361573,0,0,0,0,0,0,0
0,18/03/22,07:38:03,31.2076704447073,58.14847297361333,41.316882288270136,26.857533339114987,42.8330078669195,23.301124435730244,41.64256346002598,27.804188668977538,127.32780583666597,0,0,0,0,0,0,0
0,18/03/22,07:38:13,31.22011398792946,58.23087043946209,41.2276049391988,26.89231117321916,42.7035522927971,23.321095140045593,41.554516579777996,27.82356122872598,127.09370548091562,0,0,0,0,0,0,0
0,18/03/22,07:38:23,31.29093003218949,58.29414864147595,41.27668697337431,26.918055803659907,42.82646245637311,23.383692800026704,41.67212889147572,27.899623244978383,127.26591618453956,0,0,0,0,0,0,0
0,18/03/22,07:38:33,31.320313884038555,58.50026437641766,41.23698726397677,26.979530416699077,42.844885309033714,23.410609305537303,41.698156725058354,27.914576859150937,126.82060365799687,0,0,0,0,0,0,0
0,18/03/22,07:38:43,31.33594041084887,58.641576030348304,41.295930138583785,27.04861001066029,42.81776372538587,23.4743055983964,41.618398419523146,27.959315631348826,127.10560733709376,0,0,0,0,0,0,0
0,18/03/22,07:38:53,31.33966813323903,58.71315501410693,41.28285640733577,27.13271646098593,42.84004888296418,23.551148864695364,41.68492918520744,27.99021162928412,126.979081450646,0,0,0,0,0,0,0
0,18/03/22,07:39:03,31.31908555144581,58.71664927701052,41.27195308637339,27.176966951904713,42.843005426109144,23.575245545819136,41.60881101660793,28.054652551093852,127.13188297342558,0,0,0,0,0,0,0
0,18/03/22,07:39:13,31.333173992226957,58.860005608797415,41.32539303096492,27.221840001454357,42.7096533673795,23.57485492079585,41.753066396299985,28.113063199106648,127.42302068609122,0,0,0,0,0,0,0
0,18/03/22,07:39:23,31.34335313101727,58.86049389007652,41.208737750574215,27.278834633757747,42.879218807173885,23.610133243211106,41.641948225614314,28.16206222546472,127.29905827635874,0,0,0,0,0,0,0
0,18/03/22,07:39:33,31.216802830505532,58.86082958345589,41.320095179086636,27.31488199918759,42.80388677143375,23.6523085386937,41.725688464980635,28.198732149525412,127.22059757832272,0,0,0,0,0,0,0
0,18/03/22,07:39:43,31.17414230550183,58.85915111655898,41.20945552405449,27.364918623263755,42.85830083717707,23.644373967908265,41.754467763571,28.21943527575942,126.65846375575445,0,0,0,0,0,0,0
0,18/03/22,07:39:53,31.2216734362646,58.85992931484755,41.22135005601348,27.33717203957868,42.69731449945654,23.663172797153763,41.72741453930226,28.16856857350878,127.06468326238891,0,0,0,0,0,0,0
0,18/03/22,07:40:03,31.15017379821382,58.857533684821945,41.20159419546093,27.313002116263043,42.89497564405059,23.639039494934053,41.73654051640871,28.17849289050656,127.13334781726289,0,0,0,0,0,0,0
0,18/03/22,07:40:13,31.148133697994574,58.85339855273953,41.20051753524049,27.297194009852056,42.84756841466239,23.644312932748377,41.62549070510212,28.184364472887786,127.36287053602162,0,0,0,0,0,0,0
0,18/03/22,07:40:23,31.158206025255083,58.85313915331001,41.26308345693846,27.30750895187312,42.87460454908636,23.645033147635054,41.72114256627218,28.19613205171419,127.10743839189043,0,0,0,0,0,0,0
0,18/03/22,07:40:33,31.236327978153703,58.85948680993836,41.21312984067974,27.29040690007251,42.93064215008272,23.652296331661724,41.7734887607985,28.19062668029229,129.9469466177789,0,0,0,0,0,0,0
0,18/03/22,07:40:43,31.19681839327922,58.853154412099975,41.24925777252065,27.335987957476853,42.949697326999754,23.647364690742776,41.62868650607386,28.215956271645805,129.87141560741753,0,0,0,0,0,0,0
0,18/03/22,07:40:53,31.201293796377996,58.853856316438694,41.34207271945911,27.269691566806532,42.76856206229698,23.671363715610727,41.758535146625945,28.19947677847605,130.10029745699748,0,0,0,0,0,0,0
0,18/03/22,07:41:03,31.212124485500127,58.85667919258352,41.27682369213245,27.26527262123064,42.82389897965781,23.658619574226115,41.65244139030227,28.22248703375382,129.8581404601419,0,0,0,0,0,0,0
0,18/03/22,07:41:13,31.195130771108307,58.71820567358766,41.311310998875555,27.282667641798714,42.83866460553793,23.660755804822198,41.64630613603033,28.25345627388098,129.8641829409708,0,0,0,0,0,0,0
0,18/03/22,07:41:23,31.26791214751673,58.72095225578262,41.250488241344,27.304444986846743,42.76437505032867,23.656739691301567,41.65175779651152,28.24430099989778,129.84843586971974,0,0,0,0,0,0,0
0,18/03/22,07:41:33,31.24203171384523,58.71419261182503,41.270397910499454,27.28246012225509,42.715378465376986,23.679102973884522,41.62673826377025,28.257643285849294,129.44862505487353,0,0,0,0,0,0,0
0,18/03/22,07:41:43,31.208834690382165,58.715382797442835,41.275490684240495,27.296827798892725,42.88085943227169,23.680409126306127,41.73247313335378,28.241175999711515,129.76255939975735,0,0,0,0,0,0,0
0,18/03/22,07:41:53,31.187782137857802,58.64561960969088,41.34663570801233,27.283937173124386,42.848303277987426,23.672254828945093,41.7584496974021,28.231446995225372,129.93641805269826,0,0,0,0,0,0,0
0,18/03/22,07:42:03,31.248429724480488,58.653355816206684,41.2870434193041,27.260206702959938,42.8360669491331,23.627625920035,41.69848143210896,28.244593968665242,129.8736128731735,0,0,0,0,0,0,0
0,18/03/22,07:42:13,31.195803683746078,58.65858958116708,41.399340789278796,27.23006754100725,42.875168513963715,23.627455021587316,41.7596459865359,28.222450412657885,130.00993490278333,0,0,0,0,0,0,0
0,18/03/22,07:42:23,31.204551548037028,58.64651987829922,41.373295865851404,27.231727697356206,42.86947759565578,23.66130512126119,41.705642077067026,28.221486057131656,129.92176961432514,0,0,0,0,0,0,0
0,18/03/22,07:42:33,31.197736972435525,58.64711497110813,41.38585690175634,27.26544351967833,42.93653814652791,23.675038032235985,41.75443358388148,28.234144749292422,130.08226156725058,0,0,0,0,0,0,0
0,18/03/22,07:42:43,31.23962845442464,58.64665720740898,41.3015868772022,27.235133459277954,42.87402349436424,23.69156635353365,41.655961898324605,28.241078343455694,129.70066974763094,0,0,0,0,0,0,0
0,18/03/22,07:42:53,31.26022171737085,58.65086863344125,41.2189403879011,27.22663736502155,42.755813038099575,23.69485004513562,41.63941892858857,28.268727270884952,129.81154011556742,0,0,0,0,0,0,0
0,18/03/22,07:43:03,31.270123146183675,58.63696787577676,41.295622521377965,27.26898355895183,42.86341070076291,23.70384662770311,41.62988279520766,28.22350021740796,129.6593794619667,0,0,0,0,0,0,0
0,18/03/22,07:43:13,31.2320234735026,58.64902231985463,41.349934048052674,27.27462320772548,42.673713423831074,23.722596628820696,41.6718725438042,28.275917212719754,129.2579206978035,0,0,0,0,0,0,0
0,18/03/22,07:43:23,31.231489415853577,58.71805308568794,41.37421871746889,27.31071940128323,42.8352466365842,23.729603465175835,41.68674070875291,28.284279029624404,129.75779865728606,0,0,0,0,0,0,0
0,18/03/22,07:43:33,31.22857346108993,58.72018931628403,41.17683101039118,27.318422038461094,42.84939702805262,23.700331002493563,41.74621336854776,28.3172990511238,130.14552451047447,0,0,0,0,0,0,0
0,18/03/22,07:43:43,31.2583418344463,58.863469354121044,41.17896724098726,27.393885910146587,42.90314458984999,23.725648386815095,41.65428709353726,28.329322977621736,129.83754109367973,0,0,0,0,0,0,0
0,18/03/22,07:43:53,31.275143288084465,58.85373424611891,41.27383296929794,27.38646403470421,42.874536189707285,23.721278269367115,41.72632078923708,28.308302468556317,129.92131185062598,0,0,0,0,0,0,0
0,18/03/22,07:44:03,31.24587692891818,58.85464977351724,41.253171346972664,27.43453532663198,42.80351079484883,23.758558545026695,41.67987059115593,28.299000710189386,130.15147543856352,0,0,0,0,0,0,0
0,18/03/22,07:44:13,31.288793801593403,58.86441539909932,41.2760888288074,27.450721851034277,42.80595464265076,23.728553660425764,41.70499266296581,28.323890848391702,129.59703204614112,0,0,0,0,0,0,0
0,18/03/22,07:44:23,31.22484573869977,58.86200451028373,41.248129842765906,27.443812670934953,42.761435597028466,23.725440867271477,41.73720702035469,28.316139383085932,130.1567854974738,0,0,0,0,0,0,0
0,18/03/22,07:44:33,31.318797160315345,58.86064647797624,41.24684810440827,27.455275073961914,42.81338872512512,23.780079542403197,41.64623777665125,28.367347882231947,130.0330977459608,0,0,0,0,0,0,0
