,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,20/03/22,21:25:40,33.86626282729284,62.40425630833247,41.23661128739185,30.70051452520576,42.642353558680625,27.006617820657365,41.57584470604924,31.58225285901147,71.50214943302565,0,0,0,0,0,0,0
0,20/03/22,21:25:50,33.067590294336696,62.38850923708137,41.21500972360431,30.679115598149036,42.677678267817384,26.980397115969488,41.43350338897129,31.61909368151985,71.55470070568923,0,0,0,0,0,0,0
0,20/03/22,21:25:40,33.86626282729284,62.40425630833247,41.23661128739185,30.70051452520576,42.642353558680625,27.006617820657365,41.57584470604924,31.58225285901147,71.50214943302565,0,0,0,0,0,0,0
0,20/03/22,21:25:50,33.067590294336696,62.38850923708137,41.21500972360431,30.679115598149036,42.677678267817384,26.980397115969488,41.43350338897129,31.61909368151985,71.55470070568923,0,0,0,0,0,0,0
0,20/03/22,21:26:00,33.811607367492165,62.395680868368196,41.25966548798475,30.678541867646093,42.53299564200614,27.005372703395647,41.72114256627218,31.593800711262272,71.50764259741558,0,0,0,0,0,0,0
0,20/03/22,21:26:10,33.82081452136126,62.53059908930059,41.22240962638912,30.707350463113215,42.65286381321333,27.011427391256536,41.68629637278893,31.598366141221888,71.48548683437625,0,0,0,0,0,0,0
0,20/03/22,21:26:20,32.77637933947917,62.518193693053334,41.30507320553501,30.646535029800837,42.51812747705742,27.013295067149105,41.77653075316731,31.564296314972424,71.69505105585161,0,0,0,0,0,0,0
0,20/03/22,21:26:30,33.79705963713286,62.534108610994146,41.24614742077276,30.633742060288316,42.574746132775914,27.0277359859786,41.41190182518373,31.62914006883741,71.6695078414385,0,0,0,0,0,0,0
0,20/03/22,21:26:40,33.903401196205685,62.672826270629535,41.100576123033534,30.678639523901914,42.58920414145017,27.015980614184176,41.56841062357489,31.574122975714385,71.66657815376387,0,0,0,0,0,0,0
0,20/03/22,21:26:50,33.59793090211933,62.67084262793318,41.128791456746555,30.692055052045287,42.47637698628765,26.984181295882543,41.56362546703967,31.621718193395033,71.63014016331076,0,0,0,0,0,0,0
0,20/03/22,21:27:00,32.912414503837496,62.66147373089037,41.24221675647598,30.67619811750639,42.49097171372006,26.983485495059817,41.64276853816321,31.58120305426139,71.6643808880079,0,0,0,0,0,0,0
0,20/03/22,21:27:10,33.85365906677598,62.74451206591797,41.298083459024625,30.677736203535567,42.51590579723751,27.025526513190655,41.47106686777275,31.58863713673575,71.37956031439066,0,0,0,0,0,0,0
0,20/03/22,21:27:20,34.18210452092317,62.75366733990118,41.23777339683612,30.64436217810882,42.63309086281602,26.977296529847177,41.45413083160703,31.5805438745346,71.53547463032452,0,0,0,0,0,0,0
0,20/03/22,21:27:30,34.00926210339439,62.87979649780967,41.120690870326214,30.711415404761755,42.620427287842475,26.985633932687875,41.703283678488944,31.554518482358368,71.7763498888224,0,0,0,0,0,0,0
0,20/03/22,21:27:40,33.537037648978085,62.88515233308986,41.16982417403604,30.65854674926679,42.532175329457246,27.002284324305315,41.63357420167769,31.59702336770436,71.57264504269628,0,0,0,0,0,0,0
0,20/03/22,21:27:50,34.00586549674663,62.89087437932936,41.248146932610695,30.669984738229793,42.55428958858785,26.985475241272166,41.38375485084978,31.50960881171279,71.41526588292511,0,0,0,0,0,0,0
0,20/03/22,21:28:00,33.489752184733874,62.88139867075673,41.18706782740759,30.715932006593466,42.461252473667415,26.926576311980266,41.692910142714396,31.584450124767432,71.61860451809191,0,0,0,0,0,0,0
0,20/03/22,21:28:10,33.34064328912754,62.88057469609826,41.232116658217706,30.702492064386135,42.46041507127373,26.9167496512383,41.66507078558628,31.595192312907717,71.18839819362151,0,0,0,0,0,0,0
0,20/03/22,21:28:20,33.3275375144206,62.961781976329206,41.148444778230484,30.700294798630168,42.48358890078002,26.904774552868282,41.560720193429006,31.502138108142503,71.56403908515206,0,0,0,0,0,0,0
