,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,27/03/22,09:25:35,28.009273952798477,60.79141746708259,40.11948231455578,31.948732373042844,41.11127436585869,27.93838057150725,40.37362539611014,32.86227002515019,66.85484080641514,0,0,0,0,0,0,0
0,27/03/22,09:25:45,27.97287258344129,60.66034446122314,40.09186512540967,31.938319774765954,41.20453364876114,27.94456953671989,40.44283926742311,32.87444043603185,66.91508250922455,0,0,0,0,0,0,0
0,27/03/22,09:25:35,28.009273952798477,60.79141746708259,40.11948231455578,31.948732373042844,41.11127436585869,27.93838057150725,40.37362539611014,32.86227002515019,66.85484080641514,0,0,0,0,0,0,0
0,27/03/22,09:25:45,27.97287258344129,60.66034446122314,40.09186512540967,31.938319774765954,41.20453364876114,27.94456953671989,40.44283926742311,32.87444043603185,66.91508250922455,0,0,0,0,0,0,0
0,27/03/22,09:25:55,28.186484961896237,60.631383277856294,40.138246964111744,31.924452586439404,41.13480708210511,27.89112715072197,40.38283682244044,32.87213330698808,66.7886481755166,0,0,0,0,0,0,0
0,27/03/22,09:26:05,28.180759863898746,60.59265646890737,40.20840077688699,31.93332709868712,41.176215775979514,27.866908399278422,40.3429149450609,32.82877392940366,67.10047680738431,0,0,0,0,0,0,0
0,27/03/22,09:26:15,28.1445507552952,60.58269247905567,40.16835927059408,31.906337350984654,41.138652297178055,27.90780195640337,40.399260163263094,32.742885252409295,66.6651435294833,0,0,0,0,0,0,0
0,27/03/22,09:26:25,28.10174069414977,60.58714804572749,39.99510242432967,31.8922016079546,41.24363521359176,27.881227247788143,40.42407461786715,32.76428417946602,66.75797800767289,0,0,0,0,0,0,0
0,27/03/22,09:26:35,28.205946022626517,60.567372653923776,40.14328846831849,31.89615668631534,41.082495067268326,27.88750166222463,40.368754790351076,32.755922362561364,66.63227609588363,0,0,0,0,0,0,0
0,27/03/22,09:26:45,28.031875272505005,60.57686362128637,40.07727039797726,31.905360788426446,41.117050733390485,27.861427441920483,40.49082755153344,32.751271483377906,66.872876696162,0,0,0,0,0,0,0
0,27/03/22,09:26:55,28.12275052206221,60.4929402764404,40.06597401058518,31.921290965157212,41.166645462909074,27.93703779798971,40.42468985227882,32.776771973179095,67.43006667077937,0,0,0,0,0,0,0
0,27/03/22,09:27:05,28.308623946227062,60.509999603629076,39.98830066611174,31.905006784499097,41.20550776991294,27.90013594032144,40.36737051292482,32.74754833862473,66.8487067728464,0,0,0,0,0,0,0
0,27/03/22,09:27:15,28.354328599830186,60.371327720363595,40.043723032696434,31.928505321055965,41.156118118531595,27.924818558980142,40.49159659454803,32.70739941045042,67.01267772988543,0,0,0,0,0,0,0
0,27/03/22,09:27:25,28.289985334276274,60.36775716351015,40.00127185829115,31.86695746582493,41.13805415261115,27.930836625745094,40.428859774402355,32.747792479264284,66.9864936462935,0,0,0,0,0,0,0
0,27/03/22,09:27:35,28.25871091834968,60.36664327184219,40.10719471616714,31.886586373244906,41.21092525070459,27.916749710842947,40.39023672522525,32.69439892139428,66.91883617155769,0,0,0,0,0,0,0
0,27/03/22,09:27:45,28.301040327610984,60.300801593113036,40.12920643622914,31.84087103848881,41.21218989921748,27.906385940693966,40.45582754944728,32.7171650360325,66.93742137774355,0,0,0,0,0,0,0
0,27/03/22,09:27:55,28.177074866120506,60.29468281833427,40.112748915716935,31.862831489016504,41.13690913301164,27.926808305192484,40.52215323699434,32.68171581516956,67.35517652959685,0,0,0,0,0,0,0
0,27/03/22,09:28:05,28.04274868623904,60.30428059722665,39.974782598899765,31.8570575628911,41.19742427333739,27.941224809958026,40.41646963694511,32.65659374335967,66.94575267706826,0,0,0,0,0,0,0
0,27/03/22,09:28:15,28.175098852819133,60.16272480265646,40.06173572908257,31.856984320699233,41.179103959745404,27.89161543200108,40.35542471143155,32.66848339250585,66.83250193789611,0,0,0,0,0,0,0
0,27/03/22,09:28:25,28.269659100154577,60.1484273164527,40.13318837006024,31.842152776846454,41.16317622442105,27.89968428013827,40.450136631139316,32.641749992474914,67.3023505987138,0,0,0,0,0,0,0
0,27/03/22,09:28:35,28.340304245966923,60.15366108141309,40.16478749303742,31.85289496498674,41.146428176547786,27.838563671026446,40.47749747261389,32.66054882172041,67.15797192799879,0,0,0,0,0,0,0
0,27/03/22,09:28:45,28.302492964416317,60.10233051194731,40.15579823468913,31.853480902521664,41.13911372298679,27.838514842898537,40.49378409467842,32.62621044076744,66.76145701178652,0,0,0,0,0,0,0
0,27/03/22,09:28:55,28.44815184760998,60.0957387146794,40.22690907877143,31.802150333055874,41.18031733872397,27.839833202352114,40.53520987839758,32.58943065341894,67.21766431436919,0,0,0,0,0,0,0
0,27/03/22,09:29:05,28.331951584336252,60.06783038782062,40.16036122324236,31.827028264226215,41.264194296848444,27.855433789219486,40.53331290562825,32.54793895172709,64.49726620300211,0,0,0,0,0,0,0
0,27/03/22,09:29:15,28.35073973242877,60.08389789366114,40.19746327623507,31.830836858203227,41.21490718453569,27.78553632411577,40.44547110351749,32.52413523937078,66.71091989939929,0,0,0,0,0,0,0
0,27/03/22,09:29:25,28.334087814932328,60.088063543323486,40.0472777204083,31.755946717020677,41.16363765022979,27.795546090337396,40.49885977857468,32.455751446232284,66.8671088735526,0,0,0,0,0,0,0
