,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,24/03/22,08:06:43,30.79813367713294,60.67703757745251,41.08167475471943,28.58763598129964,42.42167239318324,24.658058110359796,41.63774412380123,29.03073903505439,64.00672662298244,0,0,0,0,0,0,0
0,24/03/22,08:06:53,30.84842054536465,60.60934958513675,41.053271432713956,28.543971427915775,42.614172404657154,24.639991703032955,41.651586898063826,29.044752707764665,64.04920709426446,0,0,0,0,0,0,0
0,24/03/22,08:06:43,30.79813367713294,60.67703757745251,41.08167475471943,28.58763598129964,42.42167239318324,24.658058110359796,41.63774412380123,29.03073903505439,64.00672662298244,0,0,0,0,0,0,0
0,24/03/22,08:06:53,30.84842054536465,60.60934958513675,41.053271432713956,28.543971427915775,42.614172404657154,24.639991703032955,41.651586898063826,29.044752707764665,64.04920709426446,0,0,0,0,0,0,0
0,24/03/22,08:07:03,30.857488844245008,60.53354391655588,41.059030710400975,28.553163322994905,42.55167484233826,24.648512211353317,41.59155027339162,29.018055928829668,63.95023858250612,0,0,0,0,0,0,0
0,24/03/22,08:07:13,30.6367734990581,60.538579317246636,41.112658643284945,28.55012377203249,42.57479740231021,24.614198244464294,41.685869126669715,29.006617939866658,63.94419610167718,0,0,0,0,0,0,0
0,24/03/22,08:07:23,30.58822765876219,60.53780111895806,41.110573682223176,28.47478197066677,42.65518803210186,24.6004653334895,41.65873045317713,28.996693622868875,63.88001763105498,0,0,0,0,0,0,0
0,24/03/22,08:07:33,30.62968121347911,60.53975424407448,41.10618159211765,28.48206956875739,42.58956302819031,24.55918115134127,41.62181638847687,28.968226824297123,63.9826482524066,0,0,0,0,0,0,0
0,24/03/22,08:07:43,30.66374341033359,60.53590902900153,40.99198724937362,28.472206286919494,42.56932865198425,24.56445458915559,41.52727536721679,28.932130630739366,63.93971001742543,0,0,0,0,0,0,0
0,24/03/22,08:07:53,30.635278137640842,60.54124960549172,41.076547801288825,28.422780014442207,42.52400638365782,24.588502442151455,41.57138425656463,28.959352312049408,64.0023320914705,0,0,0,0,0,0,0
0,24/03/22,08:08:03,30.640672119895935,60.531743379339176,41.06996821105291,28.44154222259177,42.63088627284087,24.563355956277608,41.62677244345977,28.948427018429456,63.96186578046477,0,0,0,0,0,0,0
0,24/03/22,08:08:13,30.676518069298144,60.536931367929654,41.05181879590863,28.428676010887386,42.63085209315133,24.554395994806054,41.66279783623206,28.903639418103662,64.12620294846315,0,0,0,0,0,0,0
0,24/03/22,08:08:23,30.84246046200159,60.54503378540479,41.01599848127357,28.423134018369556,42.62140140899429,24.553065428320494,41.62822508026511,28.95703297597366,63.887708061200854,0,0,0,0,0,0,0
0,24/03/22,08:08:33,30.842674085061194,60.53618368722103,40.99972894905383,28.450502184063325,42.56722660107769,24.570619140304277,41.68938963469205,28.9536882492118,64.0487493305653,0,0,0,0,0,0,0
0,24/03/22,08:08:43,30.83650037863853,60.61023459495512,41.07702631694235,28.457118395395188,42.44911868388168,24.615016115606796,41.62660154501209,28.983424579109222,64.12144220599187,0,0,0,0,0,0,0
0,24/03/22,08:08:53,30.83610517597825,60.614232397927786,41.09288569288765,28.470839099338,42.58267582074856,24.59183496188134,41.55511472434489,28.94749928399916,64.19578303073544,0,0,0,0,0,0,0
0,24/03/22,08:09:03,30.825381298385935,60.60905966812727,40.993576604937104,28.502760487959417,42.5903320712049,24.604481447010127,41.67542723151607,28.975001727044685,63.90034233929766,0,0,0,0,0,0,0
0,24/03/22,08:09:13,30.906579423342908,60.68346152803072,40.99383295260864,28.516432363774324,42.52229739918096,24.629115237540915,41.69275633411148,28.999940693374914,63.899609917379,0,0,0,0,0,0,0
0,24/03/22,08:09:23,30.917356706700122,60.67662559012326,41.072480418233894,28.540065177682948,42.47458255258694,24.662611333287437,41.68197264206246,29.028578390394355,64.16200006973745,0,0,0,0,0,0,0
0,24/03/22,08:09:33,30.83982221721543,60.67206321192164,41.033413033092785,28.547584709381148,42.55763919816249,24.69784082757478,41.61470701305312,29.0480608134306,63.938702937287275,0,0,0,0,0,0,0
0,24/03/22,08:09:43,30.810993785321344,60.81465660420994,40.9766405687714,28.601149165698835,42.534995153844065,24.697425788487543,41.65608152723797,29.019984639882125,64.05497491687386,0,0,0,0,0,0,0
0,24/03/22,08:09:53,30.808163279781535,60.81949364063106,41.07702631694235,28.577797113525698,42.66932133372552,24.735487314193687,41.604042949917485,29.1203630638339,63.87516533584389,0,0,0,0,0,0,0
0,24/03/22,08:10:03,30.84830305268186,60.88045250656917,41.06562739048168,28.637867917887444,42.653991742968074,24.72916407162929,41.70499266296581,29.11115896172279,63.92469536809296,0,0,0,0,0,0,0
0,24/03/22,08:10:13,30.855299207884027,61.17334498008162,41.02895258360819,28.67944506880314,42.67513188094685,24.746766611740984,41.62538816603352,29.158485624699924,64.02448785450984,0,0,0,0,0,0,0
