,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,20/03/22,12:21:10,32.37256766990231,57.52467838076821,41.45989010929405,29.37553886029356,42.41574221704853,26.473561148259712,41.528847632935495,30.986964737592025,78.02171158919998,0,0,0,0,0,0,0
0,20/03/22,12:21:20,33.3394149565348,57.399586820577795,41.49948727962298,29.399818646896996,42.474719271345094,26.46484532742771,41.485012181103954,30.95554383728169,77.71647475460023,0,0,0,0,0,0,0
0,20/03/22,12:21:10,32.37256766990231,57.52467838076821,41.45989010929405,29.37553886029356,42.41574221704853,26.473561148259712,41.528847632935495,30.986964737592025,78.02171158919998,0,0,0,0,0,0,0
0,20/03/22,12:21:20,33.3394149565348,57.399586820577795,41.49948727962298,29.399818646896996,42.474719271345094,26.46484532742771,41.485012181103954,30.95554383728169,77.71647475460023,0,0,0,0,0,0,0
0,20/03/22,12:21:30,33.43686979632793,57.38266482249885,41.52397702717643,29.382155071625416,42.43262698367994,26.461036733450698,41.4231469430415,30.98822206188572,77.59159681746942,0,0,0,0,0,0,0
0,20/03/22,12:21:40,32.0532332392474,57.30745424672689,41.51563718292934,29.309352332911033,42.52923587615703,26.43736729844614,41.409423797692284,30.96042665007273,77.5589124893494,0,0,0,0,0,0,0
0,20/03/22,12:21:50,32.17228537036689,57.16421998525977,41.503623022057,29.289247351243937,42.53919925565715,26.39102940505918,41.52927487905471,30.931557019445716,77.59022352637191,0,0,0,0,0,0,0
0,20/03/22,12:22:00,32.17512655705968,57.169636855699835,41.52744626566448,29.24422781731056,42.49100589340959,26.368995712339622,41.62584959184227,30.87768738732859,78.04972672758858,0,0,0,0,0,0,0
0,20/03/22,12:22:10,32.34958182868849,57.167485366313784,41.59771970735309,29.180861114314858,42.470959505496,26.35833897342318,41.39840084781652,30.833009650290588,77.8730299397129,0,0,0,0,0,0,0
0,20/03/22,12:22:20,32.44974968133865,57.17754090890533,41.602351055285396,29.126552029046536,42.385971707461565,26.349977156518527,41.6035473444192,30.841054084363822,77.94361710212333,0,0,0,0,0,0,0
