,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,22/03/22,17:47:41,34.7999558150742,43.306965130982704,40.87750237926855,21.012745393082223,41.95691406470024,18.64572865043453,40.996157171497174,22.195997416734542,68.43916096920734,0,0,0,0,0,0,0
0,22/03/22,17:47:51,34.81140601106918,43.22197367083869,40.9285326557477,21.04434939887222,41.9599389672243,18.684962051210523,41.05070795599865,22.202882182769905,68.67353598317716,0,0,0,0,0,0,0
0,22/03/22,17:47:41,34.7999558150742,43.306965130982704,40.87750237926855,21.012745393082223,41.95691406470024,18.64572865043453,40.996157171497174,22.195997416734542,68.43916096920734,0,0,0,0,0,0,0
0,22/03/22,17:47:51,34.81140601106918,43.22197367083869,40.9285326557477,21.04434939887222,41.9599389672243,18.684962051210523,41.05070795599865,22.202882182769905,68.67353598317716,0,0,0,0,0,0,0
0,22/03/22,17:48:01,34.90384070896153,43.257984415172594,40.78181633840896,20.930909450704423,42.07857666960814,18.623365367851576,41.212685504715765,22.14199350726566,69.24592371260665,0,0,0,0,0,0,0
0,22/03/22,17:48:11,34.83852545848641,43.50168254981533,40.852055600408065,20.989906036252144,41.76745604559518,18.660145155200073,40.95247552826855,22.195081889336223,68.93555992457625,0,0,0,0,0,0,0
0,22/03/22,17:48:21,34.90318915862973,43.66353253504828,40.788891534143175,21.077930943842585,41.862526852043075,18.672315566081735,41.044435982968565,22.260120955712853,68.82670371691604,0,0,0,0,0,0,0
0,22/03/22,17:48:31,34.908070445541775,43.651966372249504,40.96346429845477,21.058497348934253,41.93714111430293,18.671400038683416,41.15353755197154,22.226453961518644,65.0379766844497,0,0,0,0,0,0,0
0,22/03/22,17:48:41,34.888769602106194,43.500522881777464,40.77410881841833,21.063099399989806,41.87302001673103,18.70626332201143,41.085007274449296,22.23560923550184,68.68122641332307,0,0,0,0,0,0,0
0,22/03/22,17:48:51,34.98998420774843,43.64387921356435,40.888183532248945,21.0696423691298,41.85651122668452,18.672877089552706,41.03842035761001,22.245533552499626,68.60899130159562,0,0,0,0,0,0,0
0,22/03/22,17:49:01,34.994598465835956,43.71176557014975,40.854892514639644,21.057935825463282,42.01503662675836,18.695399063551367,41.02967035708846,22.250257673874955,64.9202398610258,0,0,0,0,0,0,0
0,22/03/22,17:49:11,35.00527961881635,43.71085004275143,40.871794371115826,21.0747082874005,41.87912109131342,18.660450330999513,41.04072748665378,22.254920760090396,69.02317589659545,0,0,0,0,0,0,0
0,22/03/22,17:49:21,35.00133827336659,43.72194318306107,40.92660150328882,21.035035433473315,41.96711670202713,18.658826795746492,41.07562494967132,22.25885142438718,65.07487243860201,0,0,0,0,0,0,0
0,22/03/22,17:49:31,35.020457537201494,43.49911907310003,40.805998468756584,21.08953983125328,41.849282222347384,18.688209121716564,41.10732661171714,22.256983748494612,68.80528037579536,0,0,0,0,0,0,0
0,22/03/22,17:49:41,35.04429787065374,43.51948955771264,40.92369622967816,21.063416782821225,41.99466553179417,18.668458143976814,40.93521478505224,22.224232281698722,65.16349549075935,0,0,0,0,0,0,0
0,22/03/22,17:49:51,35.1374909304077,43.64708355945846,40.92971185503673,21.04439822700013,42.06784424709346,18.65628773309515,41.04626459635881,22.2331800361383,65.03312438923861,0,0,0,0,0,0,0
0,22/03/22,17:50:01,35.18242654099623,43.739734932168425,40.80750237509622,21.04760867641024,42.13449464169112,18.665528456302194,40.94910882884912,22.26064585808789,69.28291101949877,0,0,0,0,0,0,0
0,22/03/22,17:50:11,35.2043976726769,43.65770367727897,40.865932554360185,21.12284061448816,41.98613769925461,18.659302869993617,41.16937983807206,22.316529650481325,68.8095833545675,0,0,0,0,0,0,0
0,22/03/22,17:50:21,35.17941445585576,43.386066698197524,40.83428216184868,21.154261514798492,42.033339850505584,18.751575824712265,40.94847650459269,22.26053599480009,65.27995057582558,0,0,0,0,0,0,0
0,22/03/22,17:50:31,34.99060371462129,43.22720743579909,40.96437006022752,21.127454872575694,41.88288085716253,18.635108532614026,41.07762446150926,22.269288436728026,65.27830262650862,0,0,0,0,0,0,0
0,22/03/22,17:50:41,35.05383614026523,43.30211283577162,40.92521722586257,21.06754275962965,41.966604006684065,18.62410999680221,40.89288323956032,22.20327280779319,64.9672064165596,0,0,0,0,0,0,0
0,22/03/22,17:50:51,34.952621534623006,43.361393234812816,40.86068597201621,21.077735631330942,42.01124268121973,18.61745716437442,41.02924311096925,22.259547225209904,65.3239874436848,0,0,0,0,0,0,0
0,22/03/22,17:51:01,35.081575094555326,43.3755076155369,40.88121087558335,21.13436405267501,41.956350099822885,18.63213001681149,41.08610102451449,22.225257672384842,65.04493469267696,0,0,0,0,0,0,0
0,22/03/22,17:51:11,35.07923592205262,43.50395610952116,40.922209413183296,21.12558719668312,42.05634278156417,18.662574354563617,41.0225097121304,22.293055527988408,64.93873351447186,0,0,0,0,0,0,0
0,22/03/22,17:51:21,33.44303282159762,43.34007670522193,40.84539056094829,21.164368937275942,41.92584472691087,18.706080216531763,41.15381098948784,22.340626331605097,64.73063413683377,0,0,0,0,0,0,0
