,Date,Time,T_ambient,RH_ambient,T_upstream,RH_upstream,T_center,RH_center,T_downstream,RH_downstream,Sample_weight_g,UAI_NC_9,UAI_NC_10,UAI_NC_11,UAI_NC_12,UAI_NC_13,UAI_NC_14,UAI_NC_15
0,19/03/22,01:12:38,31.157212678027907,54.354466399816666,41.45930905457193,27.45704509359867,42.534995153844065,24.36827537824365,41.613322735626866,28.780348395129945,105.55546567174585,0,0,0,0,0,0,0
0,19/03/22,01:12:48,31.159370270929948,54.347477874009485,41.415268524603164,27.41444255199686,42.684599654948684,24.36352684280436,41.697490221112375,28.7707292539316,105.54109189159223,0,0,0,0,0,0,0
0,19/03/22,01:12:38,31.157212678027907,54.354466399816666,41.45930905457193,27.45704509359867,42.534995153844065,24.36827537824365,41.613322735626866,28.780348395129945,105.55546567174585,0,0,0,0,0,0,0
0,19/03/22,01:12:48,31.159370270929948,54.347477874009485,41.415268524603164,27.41444255199686,42.684599654948684,24.36352684280436,41.697490221112375,28.7707292539316,105.54109189159223,0,0,0,0,0,0,0
0,19/03/22,01:12:58,31.08065017346442,54.353627166368206,41.34296139138708,27.42414714241905,42.59568119261748,24.332667465965,41.44820065547232,28.734950443205264,105.47087094014114,0,0,0,0,0,0,0
0,19/03/22,01:13:08,31.1674024979712,54.361470184413804,41.36063229087783,27.41725016935171,42.54899173670958,24.350172349820873,41.58074949149784,28.721473879902,105.47810360658785,0,0,0,0,0,0,0
0,19/03/22,01:13:18,31.11505416721428,54.36304183978092,41.41774655209461,27.42426921273882,42.625930217857956,24.330763168976496,41.64698972982106,28.73192309927482,105.67283628421043,0,0,0,0,0,0,0
0,19/03/22,01:13:28,31.149394074046253,54.3573808287013,41.44174069414977,27.421937669631102,42.68343754550442,24.345191880774014,41.56511228353453,28.68841723730667,105.11665338973123,0,0,0,0,0,0,0
0,19/03/22,01:13:38,31.027767785058487,54.35292526202949,41.44789303826647,27.410450852540187,42.69849369874558,24.346217271460134,41.56321531076523,28.728492923289117,105.1966704843444,0,0,0,0,0,0,0
0,19/03/22,01:13:48,31.08066085461741,54.36023422242608,41.44143307694392,27.416310227889433,42.67205570888851,24.345240708901926,41.52927487905471,28.743593021845403,105.50511166483828,0,0,0,0,0,0,0
0,19/03/22,01:13:58,31.177741854056222,54.500645607748375,41.41745602473355,27.392872726492445,42.74005620122291,24.335780259119286,41.61438230600251,28.697645753481734,105.73271177606054,0,0,0,0,0,0,0
0,19/03/22,01:14:08,31.15489486783116,54.488621681250436,41.48116696603101,27.38022624136366,42.51951175448367,24.320167465219942,41.588696269315264,28.736061283115227,105.79203795147168,0,0,0,0,0,0,0
0,19/03/22,01:14:18,31.085745083436073,54.35236068680053,41.43914303774494,27.40758220002545,42.661972700475005,24.298060530308515,41.595805644739016,28.720826907207186,105.36540218385471,0,0,0,0,0,0,0
0,19/03/22,01:14:28,31.07708266836897,54.356282195823326,41.52151608952977,27.366676435868527,42.75065190497945,24.295326155145535,41.69485838501801,28.722963137803266,105.2391509556264,0,0,0,0,0,0,0
0,19/03/22,01:14:38,31.030908044034714,54.356877288632234,41.46746091052657,27.407704270345228,42.69669926504487,24.284718244357002,41.49608640051403,28.690101807719575,105.36320491809873,0,0,0,0,0,0,0
0,19/03/22,01:14:48,31.057856593004264,54.496800392675425,41.26583492194622,27.37168131897934,42.74625981487392,24.27046043100717,41.60771726654275,28.650868406943587,105.55784604298148,0,0,0,0,0,0,0
0,19/03/22,01:14:58,31.12182601820385,54.497181862424725,41.440920381600876,27.365870771758004,42.68446293619054,24.254444805052565,41.5769042764249,28.64657153168747,105.53349301418618,0,0,0,0,0,0,0
0,19/03/22,01:15:08,30.999601584649177,54.49669358114562,41.415627411343294,27.401503098100612,42.75700932723339,24.273939435120788,41.55885740034921,28.64687670748691,105.55867001763998,0,0,0,0,0,0,0
0,19/03/22,01:15:18,31.116506804019618,54.49580857132725,41.319753382191266,27.360096845632604,42.592570840869584,24.28718406481648,41.534333473106244,28.677748291358252,105.40422054554344,0,0,0,0,0,0,0
0,19/03/22,01:15:28,31.02849410346115,54.49609848833672,41.31775387035334,27.355885419600334,42.63115971035717,24.30346824547459,41.62176511894256,28.722169680724726,105.49192807030246,0,0,0,0,0,0,0
